year,Base case cost,Modeled non-residential ashp
2017,258045.113003,281528.409359
2018,276722.94677,299047.859016
2019,302338.26165,323074.532831
2020,314612.266697,334587.314035
2021,322617.052597,342095.649602
2022,328487.228924,347601.762351
2023,332756.44807,351606.207987
2024,336492.014824,355110.097919
2025,340761.23397,359114.543555
2026,345564.10551,363619.544895
2027,349833.324657,367623.990531
2028,353035.239017,370627.324758
2029,357838.110557,375132.326098
2030,360506.372524,377635.104621
2031,365842.896457,382640.661665
