year,Base case cost,Modeled residential ashp
2017,42580.7749764,49332.8035225
2018,45662.8586764,51820.5734858
2019,49889.7163222,55232.3722928
2020,51915.0856109,56867.1925544
2021,53235.9786252,57933.3796816
2022,54204.6335023,58715.2502415
2023,54909.1097766,59283.883376
2024,55525.5265166,59781.4373687
2025,56230.0027909,60350.0705032
2026,57022.5385995,60989.7827795
2027,57727.0148738,61558.415914
2028,58255.3720796,61984.8907649
2029,64651.8429537,68228.5381067
2030,65133.9270262,68625.7202168
2031,66098.0951712,69420.084437
