year,Base case cost,Modeled residential ashp
2017,48193.2429686,47794.8826119
2018,51479.0512521,50361.2646182
2019,56042.673868,53925.6840715
2020,58233.2127236,55636.6054091
2021,59693.5719607,56777.2196342
2022,60788.8413886,57632.6803029
2023,61610.2934594,58274.2758045
2024,62249.2006256,58773.294528
2025,62979.3802442,59343.6016405
2026,70639.8924442,66804.273208
2027,71548.0999003,67532.6240948
2028,72254.4834773,68099.119229
2029,73162.6909333,68827.4701158
2030,73768.1625707,69313.0373737
2031,74777.2819664,70122.3161368
