year,annotation,consumption,consumption residential,consumption non-residential
2003,,675792.0,324529.0,351263.0
2004,,695743.0,350405.0,345338.0
2005,,675114.0,342874.0,332240.0
2006,,687452.0,341463.0,345989.0
2007,,659855.0,337436.0,322419.0
2008,,642201.0,346255.0,295946.0
2009,,673777.0,361860.0,311917.0
2010,,732867.0,377404.0,355463.0
2011,,755648.0,373401.0,382247.0
2012,,840249.0,394621.0,445628.0
2013,,787922.0,390910.0,397012.0
2014,,782735.0,381677.0,401058.0
2015,,764389.0,385214.0,379175.0
2016,start of forecast,754263.0,361848.0,392415.0
2017,,754053.0,361638.0,392415.0
2018,,753891.0,361476.0,392415.0
2019,,753934.0,361519.0,392415.0
2020,,753664.0,361249.0,392415.0
2021,,753566.0,361151.0,392415.0
2022,,753420.0,361005.0,392415.0
2023,,752896.0,360481.0,392415.0
2024,,752618.0,360203.0,392415.0
2025,,752272.0,359857.0,392415.0
2026,,751811.0,359396.0,392415.0
2027,,751380.0,358965.0,392415.0
2028,,750652.0,358237.0,392415.0
2029,,750580.0,358165.0,392415.0
2030,,750387.0,357972.0,392415.0
2031,,749940.0,357525.0,392415.0
2032,,748897.0,356482.0,392415.0
2033,,747959.0,355544.0,392415.0
2034,,746943.0,354528.0,392415.0
2035,,745893.0,353478.0,392415.0
2036,,745172.0,352757.0,392415.0
2037,,744426.0,352011.0,392415.0
2038,,743481.0,351066.0,392415.0
2039,,742615.0,350200.0,392415.0
2040,,741618.0,349203.0,392415.0
