year,annotation,Maximum expected generation hydro [kWh/year],Maximum expected generation wind [kWh/year],Maximum expected generation solar [kWh/year],Generation total [kWh/year],generation biomass [kWh/year],generation solar [kWh/year],generation wind [kWh/year],generation natural gas [kWh/year],generation hydro [kWh/year],generation diesel [kWh/year]
2003,,0,294182.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,,0,294182.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,,0,294182.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,,0,294182.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,,0,294182.7,0.0,1481000.0,0.0,0.0,715891.67,0.0,0.0,765108.33
2008,,0,294182.7,0.0,2887000.0,0.0,0.0,2121891.67,0.0,0.0,765108.33
2009,,0,294182.7,0.0,3824000.0,0.0,0.0,3058891.67,0.0,0.0,765108.33
2010,,0,294182.7,0.0,1481000.0,0.0,0.0,715891.67,0.0,0.0,765108.33
2011,,0,294182.7,0.0,799815.0,0.0,0.0,0.0,0.0,0.0,799815.0
2012,,0,294182.7,0.0,788280.0,0.0,0.0,0.0,0.0,0.0,788280.0
2013,,0,294182.7,0.0,707230.0,0.0,0.0,0.0,0.0,0.0,707230.0
2014,start of forecast,0,294182.7,0.0,770000.0,0.0,0.0,4891.67,0.0,0.0,765108.33
2015,,0,294182.7,0.0,804000.0,0.0,0.0,38891.67,0.0,0.0,765108.33
2016,,0,294182.7,0.0,796000.0,0.0,0.0,30891.67,0.0,0.0,765108.33
2017,,0,294182.7,0.0,855000.0,0.0,0.0,89891.67,0.0,0.0,765108.33
2018,,0,294182.7,0.0,913000.0,0.0,0.0,147891.67,0.0,0.0,765108.33
2019,,0,294182.7,0.0,1006000.0,0.0,0.0,240891.67,0.0,0.0,765108.33
2020,,0,294182.7,0.0,1149000.0,0.0,0.0,383891.67,0.0,0.0,765108.33
2021,,0,294182.7,0.0,1307000.0,0.0,0.0,541891.67,0.0,0.0,765108.33
2022,,0,294182.7,0.0,1502000.0,0.0,0.0,736891.67,0.0,0.0,765108.33
2023,,0,294182.7,0.0,1721000.0,0.0,0.0,955891.67,0.0,0.0,765108.33
2024,,0,294182.7,0.0,1978000.0,0.0,0.0,1212891.67,0.0,0.0,765108.33
2025,,0,294182.7,0.0,2252000.0,0.0,0.0,1486891.67,0.0,0.0,765108.33
2026,,0,294182.7,0.0,2528000.0,0.0,0.0,1762891.67,0.0,0.0,765108.33
2027,,0,294182.7,0.0,2789000.0,0.0,0.0,2023891.67,0.0,0.0,765108.33
2028,,0,294182.7,0.0,3048000.0,0.0,0.0,2282891.67,0.0,0.0,765108.33
2029,,0,294182.7,0.0,3283000.0,0.0,0.0,2517891.67,0.0,0.0,765108.33
2030,,0,294182.7,0.0,3602000.0,0.0,0.0,2836891.67,0.0,0.0,765108.33
2031,,0,294182.7,0.0,3896000.0,0.0,0.0,3130891.67,0.0,0.0,765108.33
2032,,0,294182.7,0.0,4211000.0,0.0,0.0,3445891.67,0.0,0.0,765108.33
2033,,0,294182.7,0.0,4529000.0,0.0,0.0,3763891.67,0.0,0.0,765108.33
2034,,0,294182.7,0.0,4861000.0,0.0,0.0,4095891.67,0.0,0.0,765108.33
2035,,0,294182.7,0.0,5198000.0,0.0,0.0,4432891.67,0.0,0.0,765108.33
2036,,0,294182.7,0.0,5459000.0,0.0,0.0,4693891.67,0.0,0.0,765108.33
2037,,0,294182.7,0.0,5717000.0,0.0,0.0,4951891.67,0.0,0.0,765108.33
2038,,0,294182.7,0.0,6004000.0,0.0,0.0,5238891.67,0.0,0.0,765108.33
2039,,0,294182.7,0.0,6316000.0,0.0,0.0,5550891.67,0.0,0.0,765108.33
2040,,0,294182.7,0.0,6653000.0,0.0,0.0,5887891.67,0.0,0.0,765108.33
