year,annotation,consumption,consumption residential,consumption non-residential
2003,,1598143.0,669214.0,928929.0
2004,,1371002.0,688782.0,682220.0
2005,,1410097.0,692560.0,717537.0
2006,,1466402.0,672350.0,794052.0
2007,,1474714.0,675384.0,799330.0
2008,,1609564.0,704124.0,905440.0
2009,,1640952.0,708239.0,932713.0
2010,,1711010.0,698257.0,1012753.0
2011,,1834960.0,745039.0,1089921.0
2012,,1942199.0,794968.0,1147231.0
2013,,1880259.0,761589.0,1118670.0
2014,,1845372.0,699017.0,1146355.0
2015,,1878223.0,664495.0,1213728.0
2016,start of forecast,1886595.0,727011.0,1159584.0
2017,,1891101.0,731516.0,1159584.0
2018,,1895749.0,736165.0,1159584.0
2019,,1900540.0,740955.0,1159584.0
2020,,1905455.0,745871.0,1159584.0
2021,,1910496.0,750912.0,1159584.0
2022,,1915685.0,756101.0,1159584.0
2023,,1921019.0,761435.0,1159584.0
2024,,1926494.0,766909.0,1159584.0
2025,,1932083.0,772498.0,1159584.0
2026,,1937732.0,778148.0,1159584.0
2027,,1943468.0,783884.0,1159584.0
2028,,1949285.0,789701.0,1159584.0
2029,,1955262.0,795678.0,1159584.0
2030,,1961328.0,801744.0,1159584.0
2031,,1967482.0,807898.0,1159584.0
2032,,1973686.0,814102.0,1159584.0
2033,,1979987.0,820403.0,1159584.0
2034,,1986391.0,826807.0,1159584.0
2035,,1992922.0,833338.0,1159584.0
2036,,1999595.0,840011.0,1159584.0
2037,,2006408.0,846824.0,1159584.0
2038,,2013337.0,853753.0,1159584.0
2039,,2020363.0,860779.0,1159584.0
2040,,2027490.0,867905.0,1159584.0
