year,Base case cost,Modeled non-residential ashp
2017,46287.596363,199868.464118
2018,50623.2040235,201239.952331
2019,56564.5922991,203940.53059
2020,59615.5754676,204384.436395
2021,61542.5122056,203978.793634
2022,63148.2928206,203362.620238
2023,64111.7611896,202278.805487
2024,65075.2295586,201238.395644
2025,66038.6979276,200240.373517
2026,67323.3224196,199539.789789
2027,68447.3688501,198751.608061
2028,69410.8372191,197874.880825
2029,70534.8836496,197164.727144
2030,71337.7739571,196236.17713
2031,72622.3984491,195728.458797
