year,annotation,consumption,consumption residential,consumption non-residential
2003,,2375659.0,1080720.0,1294939.0
2004,,2436876.0,1159537.0,1277339.0
2005,,2443259.0,1144706.0,1298553.0
2006,,2448655.0,1146549.0,1302106.0
2007,,2424733.0,1150529.0,1274204.0
2008,,2484113.0,1203668.0,1280445.0
2009,,2505714.0,1241130.0,1264584.0
2010,,2615029.0,1209656.0,1405373.0
2011,,2734607.0,1247829.0,1486778.0
2012,,2921036.0,1329308.0,1591728.0
2013,,2867909.0,1325605.0,1542304.0
2014,start of forecast,2887856.0,1347586.0,1540270.0
2015,,2913353.0,1373083.0,1540270.0
2016,,2940324.0,1400054.0,1540270.0
2017,,2968482.0,1428212.0,1540270.0
2018,,2998452.0,1458182.0,1540270.0
2019,,3028964.0,1488694.0,1540270.0
2020,,3055305.0,1515035.0,1540270.0
2021,,3094395.0,1554125.0,1540270.0
2022,,3121224.0,1580954.0,1540270.0
2023,,3156540.0,1616270.0,1540270.0
2024,,3182008.0,1641738.0,1540270.0
2025,,3211675.0,1671405.0,1540270.0
2026,,3259034.0,1718764.0,1540270.0
2027,,3291470.0,1751200.0,1540270.0
2028,,3324783.0,1784513.0,1540270.0
2029,,3354694.0,1814424.0,1540270.0
2030,,3385928.0,1845658.0,1540270.0
2031,,3420881.0,1880611.0,1540270.0
2032,,3464017.0,1923747.0,1540270.0
2033,,3497095.0,1956825.0,1540270.0
2034,,3535537.0,1995267.0,1540270.0
2035,,3569403.0,2029133.0,1540270.0
2036,,3602348.0,2062078.0,1540270.0
2037,,3637481.0,2097211.0,1540270.0
2038,,3682535.0,2142265.0,1540270.0
2039,,3717988.0,2177718.0,1540270.0
2040,,3752832.0,2212562.0,1540270.0
