year,annotation,consumption,consumption residential,consumption non-residential
2003,,412046.0,167770.0,244276.0
2004,,427388.0,176281.0,251107.0
2005,,434123.0,180073.0,254050.0
2006,,458993.0,197342.0,261651.0
2007,,478748.0,225476.0,253272.0
2008,,403741.0,187055.0,216686.0
2009,,378747.0,166573.0,212174.0
2010,,395245.0,159439.0,235806.0
2011,,388577.0,159956.0,228621.0
2012,,404791.0,158487.0,246304.0
2013,,398445.0,151008.0,247437.0
2014,,376763.0,142334.0,234429.0
2015,,396638.0,146070.0,250568.0
2016,start of forecast,412406.0,168261.0,244145.0
2017,,412909.0,168765.0,244145.0
2018,,413341.0,169196.0,244145.0
2019,,413745.0,169600.0,244145.0
2020,,414184.0,170039.0,244145.0
2021,,414612.0,170467.0,244145.0
2022,,414973.0,170828.0,244145.0
2023,,415279.0,171135.0,244145.0
2024,,415581.0,171436.0,244145.0
2025,,415923.0,171779.0,244145.0
2026,,416322.0,172178.0,244145.0
2027,,416820.0,172675.0,244145.0
2028,,417263.0,173118.0,244145.0
2029,,417672.0,173527.0,244145.0
2030,,418088.0,173944.0,244145.0
2031,,418548.0,174403.0,244145.0
2032,,418966.0,174821.0,244145.0
2033,,419358.0,175214.0,244145.0
2034,,419737.0,175592.0,244145.0
2035,,420058.0,175914.0,244145.0
2036,,420397.0,176253.0,244145.0
2037,,420713.0,176568.0,244145.0
2038,,421008.0,176863.0,244145.0
2039,,421292.0,177148.0,244145.0
2040,,421560.0,177415.0,244145.0
