year,Base case cost,Modeled non-residential ashp
2017,32818.0532889,113172.069493
2018,34574.6724039,109916.096645
2019,37049.9084297,105844.510955
2020,38247.6032808,103299.972691
2021,39046.066515,101250.782344
2022,39604.9907788,99508.8492294
2023,40004.2223959,97979.8299933
2024,40403.4540129,96475.6627941
2025,40802.68563,94995.7652256
2026,41281.7635705,93445.8358615
2027,41680.9951875,92012.7844426
2028,42080.2268046,90602.3358212
2029,42559.3047451,89120.227722
2030,42798.8437153,87940.8732494
2031,43357.7679792,86407.6388021
