year,Base case cost,Modeled residential ashp
2017,70077.7677589,720509.004229
2018,75997.1147772,711632.698133
2019,84196.2475327,703628.021992
2020,87978.5159248,694414.001303
2021,90038.5710355,684864.208242
2022,91583.7812634,675355.353025
2023,92164.7325429,665762.829266
2024,91892.5149571,655532.367037
2025,92412.1248456,646303.918762
2026,93352.5228174,637371.422337
2027,93168.0164915,627679.51928
2028,93595.6142936,618960.519647
2029,93315.0064553,609559.430021
2030,93468.8241118,601109.545254
2031,93302.5088026,592026.69042
