year,Base case cost,Modeled residential ashp
2017,255262.823195,218623.847613
2018,272033.256829,230292.323373
2019,303346.069016,254660.804008
2020,314368.886301,262424.037095
2021,322036.933107,267824.547068
2022,336958.141721,281045.103057
2023,340899.425498,283852.618417
2024,344348.048802,286309.194357
2025,348289.332579,289116.709717
2026,362828.559848,302238.726466
2027,367383.172017,305517.849166
2028,370925.648148,308068.277932
2029,375480.260317,311347.400632
2030,378010.600411,313169.135465
2031,383577.348617,317176.952099
