year,Base case cost,Modeled non-residential ashp
2017,451829.86984,493930.546136
2018,486955.340022,528400.14236
2019,546557.744478,587091.610763
2020,569452.124156,609566.959857
2021,597979.098445,637784.215888
2022,610160.395874,649746.888665
2023,630280.308451,669721.051473
2024,637523.967434,676837.179408
2025,646837.243269,685986.486754
2026,669696.583136,708663.639411
2027,678132.653002,716953.959508
2028,685514.214134,724207.989592
2029,709063.064747,747574.652995
2030,714434.109948,752854.604591
2031,739569.377584,777789.466295
