year,Base case cost,Modeled residential ashp
2017,8010578.40763,4609537.30986
2018,8730088.44386,4679406.78025
2019,9787121.00361,4845503.70687
2020,10264061.6393,4876976.52596
2021,10602836.2749,4918772.61718
2022,10830660.0627,4923862.49667
2023,10951809.7404,4877961.74324
2024,11036026.4734,4832250.36308
2025,11164720.0085,4812454.62596
2026,11304400.1229,4747961.99114
2027,11424498.7901,4701010.22709
2028,11491918.2482,4638501.57199
2029,11717668.9738,4678640.70737
2030,11812731.9306,4680897.86903
2031,11995550.3414,4659543.53063
