year,Base case cost,Modeled residential ashp
2017,77282.5226992,529455.144172
2018,83322.3815115,520377.756238
2019,90974.4372755,510999.334793
2020,95775.0744842,503454.071422
2021,99765.1393115,496609.052108
2022,103268.120613,490255.106515
2023,105424.510744,483264.271927
2024,108243.509505,477641.493382
2025,111489.610642,472090.713381
2026,114982.567314,466691.727765
2027,118115.030302,461625.52319
2028,121284.498118,456757.530206
2029,124704.521951,452033.4232
2030,128822.309002,448689.016863
2031,132557.647302,444319.999849
