year,Base case cost,Modeled residential ashp
2017,218499.034076,397062.42895
2018,232715.154228,410282.269523
2019,252705.34438,429844.199353
2020,266482.260765,442254.364163
2021,273274.600917,447532.492808
2022,277798.900917,450393.935393
2023,281418.340917,452319.55075
2024,284132.920917,453308.207843
2025,287306.281069,454841.279182
2026,291378.241069,457397.118109
2027,294997.761069,459504.794538
2028,297718.981222,460677.807696
2029,306873.167607,468404.868228
2030,309644.447759,469710.673533
2031,313791.377759,472550.883082
