year,Base case cost,Modeled non-residential ashp
2017,149352.743297,212533.60329
2018,166511.026377,224914.862265
2019,191104.565459,242661.333463
2020,202543.420846,250915.506113
2021,211122.562386,257106.135601
2022,216841.99008,261233.221926
2023,221417.532235,264534.890986
2024,224849.188851,267011.142781
2025,228852.788236,269900.103208
2026,234572.21593,274027.189533
2027,238575.815315,276916.149961
2028,242007.471931,279392.401756
2029,247154.956855,283106.779448
2030,250014.670702,285170.322611
2031,255162.155626,288884.700303
