year,Base case cost,Modeled non-residential ashp
2017,50209.8596609,136297.268504
2018,52968.9092801,134919.651253
2019,56721.2167623,133770.900523
2020,58487.0085186,132296.289398
2021,59700.990351,130761.394627
2022,60694.248214,129226.746937
2023,61246.0581378,127650.365378
2024,61797.8680617,126113.333333
2025,62460.0399703,124635.235636
2026,63232.5738636,123215.171697
2027,63784.3837875,121790.740942
2028,64336.1937113,120402.098363
2029,65108.7276047,119089.419338
2030,65439.813559,117728.842626
2031,66322.7094372,116504.131331
