year,Base case cost,Modeled non-residential ashp
2017,560018.280429,683341.340089
2018,603785.373272,725672.464734
2019,659235.052721,779226.666163
2020,694022.278871,813094.872667
2021,722935.792113,841376.559902
2022,748319.71459,866300.972556
2023,763945.730027,881582.355625
2024,784373.257281,901780.127968
2025,807895.729293,924957.967613
2026,833207.009525,949867.176749
2027,855906.016678,972278.990263
2028,878873.174765,994958.95471
2029,903655.956164,1019397.10374
2030,933494.992766,1049006.38543
2031,960562.661611,1075671.98318
