year,Base case cost,Modeled non-residential ashp
2017,124172.562027,264868.292623
2018,132403.852897,268017.551695
2019,143437.285341,273209.106912
2020,148341.033093,274130.873979
2021,151843.71006,274122.33878
2022,154470.717784,273553.317436
2023,156397.190116,272546.183593
2024,157798.260902,271223.342505
2025,159549.599385,270202.18161
2026,161651.205565,269481.430555
2027,163402.544048,268564.898004
2028,164978.748683,267575.109937
2029,166905.221014,266882.096371
2030,168131.157952,265742.27574
2031,170232.764132,265268.158666
