year,annotation,consumption,consumption residential,consumption non-residential
2003,,122555000.0,32361000.0,90194000.0
2004,,128512000.0,32286000.0,96226000.0
2005,,130858000.0,31551000.0,99307000.0
2006,,136328000.0,32454000.0,103874000.0
2007,,138141000.0,32750000.0,105391000.0
2008,,136272000.0,32883000.0,103389000.0
2009,,134614000.0,33385000.0,101229000.0
2010,,139085000.0,33653000.0,105432000.0
2011,,141970000.0,34125000.0,107845000.0
2012,,144595000.0,35273000.0,109322000.0
2013,,143174000.0,34387000.0,108787000.0
2014,,147047000.0,34366000.0,112681000.0
2015,start of forecast,143947197.0,33683864.0,110263333.0
2016,,143975434.0,33712101.0,110263333.0
2017,,143986699.0,33723366.0,110263333.0
2018,,144011902.0,33748569.0,110263333.0
2019,,143974452.0,33711119.0,110263333.0
2020,,143993438.0,33730105.0,110263333.0
2021,,143982275.0,33718941.0,110263333.0
2022,,143998450.0,33735117.0,110263333.0
2023,,144057931.0,33794598.0,110263333.0
2024,,144105869.0,33842535.0,110263333.0
2025,,144127903.0,33864570.0,110263333.0
2026,,144197338.0,33934005.0,110263333.0
2027,,144260287.0,33996954.0,110263333.0
2028,,144329643.0,34066310.0,110263333.0
2029,,144285124.0,34021791.0,110263333.0
2030,,144265500.0,34002166.0,110263333.0
2031,,144299961.0,34036627.0,110263333.0
2032,,144433221.0,34169888.0,110263333.0
2033,,144595936.0,34332603.0,110263333.0
2034,,144781562.0,34518228.0,110263333.0
2035,,144978094.0,34714761.0,110263333.0
2036,,145103414.0,34840080.0,110263333.0
2037,,145214635.0,34951302.0,110263333.0
2038,,145358673.0,35095339.0,110263333.0
2039,,145568620.0,35305286.0,110263333.0
2040,,145770999.0,35507666.0,110263333.0
