year,Base case cost,Modeled non-residential ashp
2017,84048.1302211,236206.774766
2018,89277.6149144,236209.147318
2019,96188.005402,237175.3303
2020,99363.0496801,236209.072113
2021,101791.024716,234905.960316
2022,103471.930511,233264.532041
2023,104592.534373,231383.176628
2024,105526.370926,229460.134379
2025,106646.974789,227693.678706
2026,108141.113273,226182.297022
2027,109261.717135,224525.418458
2028,110382.320998,222921.409752
2029,111689.692172,221468.849895
2030,112436.761413,219767.257096
2031,113930.899897,218514.174818
