year,annotation,consumption,consumption residential,consumption non-residential
2003,,1203779.0,496434.0,707345.0
2004,,1140391.0,451264.0,689127.0
2005,,1111456.0,429170.0,682286.0
2006,,1106527.0,439201.0,667326.0
2007,,1051815.0,431059.0,620756.0
2008,,1040102.0,430476.0,609626.0
2009,,1068468.0,454237.0,614231.0
2010,,1012408.0,472476.0,539932.0
2011,,1110979.0,462167.0,648812.0
2012,,1140295.0,481742.0,658553.0
2013,,1144688.0,470932.0,673756.0
2014,start of forecast,1147662.0,487289.0,660374.0
2015,,1152790.0,492416.0,660374.0
2016,,1157882.0,497508.0,660374.0
2017,,1162891.0,502517.0,660374.0
2018,,1167902.0,507528.0,660374.0
2019,,1173002.0,512629.0,660374.0
2020,,1178085.0,517712.0,660374.0
2021,,1183099.0,522725.0,660374.0
2022,,1188134.0,527760.0,660374.0
2023,,1193171.0,532798.0,660374.0
2024,,1198333.0,537960.0,660374.0
2025,,1203554.0,543180.0,660374.0
2026,,1208856.0,548482.0,660374.0
2027,,1214117.0,553744.0,660374.0
2028,,1219369.0,558995.0,660374.0
2029,,1225334.0,564961.0,660374.0
2030,,1231168.0,570795.0,660374.0
2031,,1236797.0,576423.0,660374.0
2032,,1241835.0,581462.0,660374.0
2033,,1246668.0,586294.0,660374.0
2034,,1251477.0,591103.0,660374.0
2035,,1256399.0,596026.0,660374.0
2036,,1261525.0,601151.0,660374.0
2037,,1266825.0,606451.0,660374.0
2038,,1271977.0,611603.0,660374.0
2039,,1276748.0,616374.0,660374.0
2040,,1281236.0,620863.0,660374.0
