year,Base case cost,Modeled non-residential ashp
2017,60522.847069,87970.2398489
2018,64568.6308709,86786.7676688
2019,70170.4853658,85719.1140773
2020,72815.8055439,84525.7470442
2021,74527.4833063,83313.8443078
2022,75927.94693,82115.881576
2023,77017.1964151,80931.143024
2024,77795.2317616,79758.9294175
2025,78728.8741774,78623.464674
2026,79973.7307318,77532.3843009
2027,80907.3731477,76451.8283956
2028,81685.4084942,75389.4632669
2029,82774.6579793,74369.5746863
2030,83552.6933258,73358.3473882
2031,84641.9428109,72388.3980668
