year,annotation,consumption,consumption residential,consumption non-residential
2003,,205439.0,105328.0,100111.0
2004,,233617.0,110818.0,122799.0
2005,,238155.0,106338.0,131817.0
2006,,261398.0,114846.0,146552.0
2007,,248506.0,113637.0,134869.0
2008,,223412.0,101549.0,121863.0
2009,,231657.0,93673.0,137984.0
2010,,232428.0,95664.0,136764.0
2011,,252818.0,103286.0,149532.0
2012,,244582.0,110478.0,134104.0
2013,,231484.0,100649.0,130835.0
2014,start of forecast,244531.0,106374.0,138157.0
2015,,244629.0,106472.0,138157.0
2016,,244720.0,106563.0,138157.0
2017,,244814.0,106657.0,138157.0
2018,,244953.0,106796.0,138157.0
2019,,245121.0,106964.0,138157.0
2020,,245224.0,107067.0,138157.0
2021,,245292.0,107135.0,138157.0
2022,,245364.0,107207.0,138157.0
2023,,245401.0,107244.0,138157.0
2024,,245441.0,107284.0,138157.0
2025,,245489.0,107332.0,138157.0
2026,,245558.0,107401.0,138157.0
2027,,245635.0,107478.0,138157.0
2028,,245717.0,107560.0,138157.0
2029,,245801.0,107644.0,138157.0
2030,,245872.0,107715.0,138157.0
2031,,245957.0,107800.0,138157.0
2032,,246073.0,107916.0,138157.0
2033,,246178.0,108021.0,138157.0
2034,,246289.0,108132.0,138157.0
2035,,246628.0,108471.0,138157.0
2036,,246787.0,108630.0,138157.0
2037,,246917.0,108760.0,138157.0
2038,,247053.0,108896.0,138157.0
2039,,247197.0,109040.0,138157.0
2040,,247350.0,109193.0,138157.0
