year,Base case cost,Modeled non-residential ashp
2017,131455.972711,171535.479375
2018,140005.690385,180412.958551
2019,152028.730865,192896.913641
2020,163040.886198,204113.919913
2021,167192.923796,208419.595715
2022,169960.948862,211290.046249
2023,172175.368914,213586.406677
2024,173836.183954,215308.676998
2025,175773.801499,217317.992372
2026,178265.024059,219901.397853
2027,180479.444111,222197.758281
2028,182140.25915,223920.028602
2029,190764.295841,232626.005667
2030,192482.853855,234406.018964
2031,195060.690878,237076.038908
