year,Base case cost,Modeled non-residential ashp
2017,305581.574786,341610.412577
2018,328629.628286,360329.712403
2019,360285.327833,386255.975284
2020,375030.355833,398060.156286
2021,385291.16188,406127.338069
2022,392858.867974,411954.351357
2023,398118.084567,415863.333751
2024,396828.513979,413393.210825
2025,401951.992026,417200.238889
2026,408100.381026,421873.404213
2027,413359.491573,425814.884095
2028,417599.40712,428917.12956
2029,423426.632479,433356.703247
2030,433014.415067,441939.857629
2031,439393.76502,446871.895799
