year,annotation,consumption,consumption residential,consumption non-residential
2003,,796323.0,286343.0,509980.0
2004,,855723.0,293853.0,561870.0
2005,,884649.0,291518.0,593131.0
2006,,901803.0,306830.0,594973.0
2007,,878036.0,282851.0,595185.0
2008,,830198.0,290068.0,540130.0
2009,,827873.0,287730.0,540143.0
2010,,827803.0,301776.0,526027.0
2011,,883112.0,325467.0,557645.0
2012,,906121.0,308739.0,597382.0
2013,,858927.0,309171.0,549756.0
2014,start of forecast,866887.0,298626.0,568261.0
2015,,866861.0,298600.0,568261.0
2016,,866821.0,298560.0,568261.0
2017,,866779.0,298518.0,568261.0
2018,,866722.0,298461.0,568261.0
2019,,866685.0,298424.0,568261.0
2020,,866634.0,298373.0,568261.0
2021,,866591.0,298330.0,568261.0
2022,,866568.0,298307.0,568261.0
2023,,866546.0,298285.0,568261.0
2024,,866527.0,298266.0,568261.0
2025,,866503.0,298242.0,568261.0
2026,,866437.0,298176.0,568261.0
2027,,866382.0,298121.0,568261.0
2028,,866345.0,298084.0,568261.0
2029,,866309.0,298048.0,568261.0
2030,,866271.0,298010.0,568261.0
2031,,866237.0,297976.0,568261.0
2032,,866195.0,297934.0,568261.0
2033,,866151.0,297890.0,568261.0
2034,,866104.0,297843.0,568261.0
2035,,866017.0,297756.0,568261.0
2036,,865966.0,297705.0,568261.0
2037,,865933.0,297672.0,568261.0
2038,,865786.0,297525.0,568261.0
2039,,865724.0,297463.0,568261.0
2040,,865632.0,297371.0,568261.0
