year,Base case cost,Modeled non-residential ashp
2017,299588.034146,372065.00367
2018,320799.812561,392434.813301
2019,352908.371392,423681.420468
2020,366120.789807,436131.450175
2021,376027.408223,445310.271115
2022,382633.097431,451222.375833
2023,387590.777431,455511.088602
2024,391717.436638,458988.423939
2025,395848.786638,462485.127994
2026,401622.955054,467629.758031
2027,406565.692677,471961.568401
2028,410681.880301,475485.111826
2029,415633.989509,479853.313153
2030,418928.567924,482586.246649
2031,430791.655962,493881.968146
