year,annotation,consumption,consumption residential,consumption non-residential
2003,,244021.0,124943.0,119078.0
2004,,245360.0,125867.0,119493.0
2005,,240328.0,121817.0,118511.0
2006,,230449.0,115990.0,114459.0
2007,,223361.0,112628.0,110733.0
2008,,243320.0,110554.0,132766.0
2009,,274919.0,110465.0,164454.0
2010,,301026.0,124966.0,176060.0
2011,,349561.0,164364.0,185197.0
2012,,420268.0,209675.0,210593.0
2013,,375011.0,181783.0,193228.0
2014,start of forecast,348464.0,152125.0,196339.0
2015,,346247.0,149908.0,196339.0
2016,,344650.0,148311.0,196339.0
2017,,342931.0,146592.0,196339.0
2018,,341149.0,144810.0,196339.0
2019,,339438.0,143098.0,196339.0
2020,,337743.0,141403.0,196339.0
2021,,335968.0,139628.0,196339.0
2022,,334063.0,137723.0,196339.0
2023,,331990.0,135650.0,196339.0
2024,,329956.0,133617.0,196339.0
2025,,327993.0,131654.0,196339.0
2026,,326333.0,129993.0,196339.0
2027,,324666.0,128327.0,196339.0
2028,,323036.0,126696.0,196339.0
2029,,321426.0,125086.0,196339.0
2030,,319902.0,123562.0,196339.0
2031,,318574.0,122235.0,196339.0
2032,,317135.0,120795.0,196339.0
2033,,315729.0,119390.0,196339.0
2034,,314289.0,117950.0,196339.0
2035,,312868.0,116529.0,196339.0
2036,,311495.0,115155.0,196339.0
2037,,310055.0,113716.0,196339.0
2038,,308724.0,112384.0,196339.0
2039,,307411.0,111072.0,196339.0
2040,,306139.0,109800.0,196339.0
