year,Base case cost,Modeled residential ashp
2017,348177.867941,500397.832776
2018,371098.00642,519752.834592
2019,408167.084934,552856.986486
2020,429130.052383,570852.625624
2021,439434.631014,578486.956137
2022,454275.669527,590830.240691
2023,459482.658311,593751.955198
2024,470847.247128,602919.21796
2025,476130.335912,606009.559793
2026,489998.654121,617647.502715
2027,495357.322904,620901.665471
2028,499942.181688,623465.729714
2029,513394.370505,634856.429628
2030,517260.519289,636825.100632
2031,531733.287954,649275.499072
