year,Base case cost,Modeled non-residential ashp
2017,367933.571987,447340.505624
2018,395382.87089,474248.649865
2019,433366.111805,511899.832606
2020,451196.735099,529067.692628
2021,463647.406197,540783.925747
2022,472946.265649,549315.200891
2023,479378.882174,554951.67428
2024,489290.72409,564067.510004
2025,495737.575676,569759.613205
2026,503547.034091,576858.379057
2027,510008.287568,582605.4227
2028,515399.805436,587283.494455
2029,522662.965315,593884.630354
2030,532144.877232,602674.081525
2031,540205.145283,610121.641331
