year,Base case cost,Modeled residential energy efficiency
2017,383173.137883,360074.877759
2018,401037.848297,373479.782264
2019,425753.850828,392497.689155
2020,437361.858578,400855.286691
2021,445469.896587,406385.31178
2022,451523.898301,410266.016659
2023,455713.051272,412651.0512
2024,469977.940037,425280.739257
2025,474238.305011,427789.70969
2026,479397.772982,431058.572434
2027,483671.97031,433624.399851
2028,487240.717593,435634.037256
2029,492040.544365,438674.057466
2030,506423.023018,451652.14127
2031,511828.823797,455252.175795
2032,517220.473265,458860.530546
2033,522697.030599,462558.324428
2034,528484.916774,466531.584992
2035,544064.865783,480707.386211
2036,549968.735155,484835.897269
