year,Base case cost,Modeled residential ashp
2017,209455.860641,287709.083661
2018,225087.382104,299350.760083
2019,252174.333837,322004.297587
2020,262561.380726,329203.047468
2021,269813.039263,333711.545182
2022,275227.61097,336654.543216
2023,278974.301214,338144.093103
2024,282019.997799,338953.697014
2025,285748.28225,340521.419058
2026,290256.487616,342779.542636
2027,293991.167128,344434.123329
2028,297109.443226,345461.266453
2029,301309.484018,347637.6103
2030,303883.926701,348379.755336
2031,308501.00231,350909.82519
