year,Base case cost,Modeled residential ashp
2017,299955.781044,685627.901968
2018,328498.141044,709421.741852
2019,361866.56423,738090.139398
2020,379896.98423,751638.905183
2021,385983.867416,753373.837944
2022,395823.967416,758978.507573
2023,395480.483162,754513.760866
2024,401278.523162,756291.634162
2025,400577.416348,751658.438117
2026,408166.696348,755401.515756
2027,407076.629534,750559.769329
2028,412662.509534,752486.403415
2029,411223.345281,747467.611588
2030,415789.895281,748548.322824
2031,415801.638467,745133.744898
