year,Base case cost,Modeled non-residential ashp
2017,2144.63940627,10237.7425183
2018,2317.09388467,10359.5560083
2019,2564.27863704,10579.6706239
2020,2679.24828931,10632.2805142
2021,2765.47552851,10650.2077819
2022,2822.96035464,10633.4002274
2023,2868.94821555,10603.9528037
2024,2903.43911123,10561.8157186
2025,2949.42697213,10536.4682632
2026,3001.16331565,10520.480988
2027,3041.40269395,10491.661598
2028,3081.64207224,10464.7287636
2029,3127.62993315,10447.0202539
2030,3156.37234621,10408.9649769
2031,3213.85717235,10409.5765771
