year,Base case cost,Modeled non-residential ashp
2017,536492.68062,538330.138141
2018,600759.579002,583316.967009
2019,689126.564278,645173.856702
2020,731301.716342,674696.463147
2021,759418.484384,694378.200776
2022,783518.571278,711248.261602
2023,797576.955299,721089.130417
2024,811635.33932,730929.999232
2025,825693.723341,740770.868046
2026,843768.788511,753423.413665
2027,859835.513107,764670.120882
2028,873893.897128,774510.989697
2029,891968.962298,787163.535316
2030,902010.665171,794192.727327
2031,922094.070915,808251.111348
