year,Base case cost,Modeled residential ashp
2017,590522.644055,726325.944409
2018,678437.999432,779654.853433
2019,789489.518446,843150.008713
2020,852741.586022,883704.720869
2021,901036.234902,916867.79947
2022,939231.141122,942092.788308
2023,962598.652087,957894.514133
2024,979565.769077,967295.845983
2025,999905.342908,980069.634675
2026,1025240.31575,995677.169485
2027,1055298.26809,1017088.51023
2028,1086829.78581,1041054.24282
2029,1072877.57241,1017374.59138
2030,1059166.7714,998259.658125
2031,1067684.50735,995969.129583
