year,Base case cost,Modeled non-residential ashp
2017,572578.049035,635454.916004
2018,613032.189184,674910.885226
2019,668911.809484,729784.156815
2020,698144.156287,758086.12846
2021,721621.086436,780665.83029
2022,740336.746736,798514.43403
2023,749041.322782,806379.161557
2024,761642.152627,818164.398311
2025,776914.562319,832635.058586
2026,793630.722011,848565.361349
2027,809195.2514,863364.475449
2028,823513.788963,876937.618634
2029,847525.072606,900215.647918
2030,859550.101842,911534.101575
2031,878451.480926,929732.782005
