year,Base case cost,Modeled non-residential ashp
2017,21556.2722529,107928.402908
2018,23189.8980945,108881.941605
2019,25514.6733307,110692.803243
2020,26645.6450672,111087.254006
2021,27399.6262248,111049.79125
2022,28027.9438562,110882.972517
2023,28404.934435,110434.732763
2024,28719.0932507,109931.881574
2025,29158.9155927,109601.240587
2026,29661.5696978,109366.552976
2027,30038.5602766,109000.028161
2028,30415.5508555,108652.749237
2029,30855.3731974,108400.037746
2030,31169.5320131,108014.135535
2031,31672.1861182,107873.475081
