year,Base case cost,Modeled residential ashp
2017,25217.8304736,158474.271532
2018,27793.102271,149200.289332
2019,31182.2822859,137064.449949
2020,33337.084205,130924.556445
2021,35219.3827034,126287.510788
2022,36916.600283,122665.41684
2023,37330.0561451,118958.377831
2024,38833.662877,116390.971716
2025,40361.15341,113895.771816
2026,42040.8939053,111025.938383
2027,43685.4530786,108454.044147
2028,45289.7129724,106173.890983
2029,46987.1577054,103743.835052
2030,48498.8771399,102032.082766
2031,50391.22148,99307.6849226
