year,Base case cost,Modeled residential ashp
2017,511047.972748,761592.043049
2018,541908.912748,790725.670705
2019,583056.832748,830884.952379
2020,602695.612748,848290.13199
2021,615794.71745,859033.125794
2022,634363.153442,875089.217744
2023,641950.408144,880006.249841
2024,647649.497547,883118.087355
2025,654289.532249,887478.708989
2026,662817.932249,893525.061765
2027,670391.657547,898687.103033
2028,676070.062845,902030.73555
2029,683657.917547,907577.729343
2030,689336.182845,910788.292977
2031,697864.402845,917131.958992
