year,annotation,consumption,consumption residential,consumption non-residential
2003,,533753.0,185998.0,347755.0
2004,,497900.0,184147.0,313753.0
2005,,489641.0,184248.0,305393.0
2006,,498455.0,194054.0,304401.0
2007,,531442.0,209645.0,321797.0
2008,,529725.0,203637.0,326088.0
2009,,514563.0,193999.0,320564.0
2010,,521996.0,213465.0,308531.0
2011,,496745.0,206182.0,290563.0
2012,,484084.0,198190.0,285894.0
2013,,515431.0,187368.0,328063.0
2014,,263223.0,86526.0,176697.0
2015,,248572.0,87072.0,161500.0
2016,start of forecast,388207.0,166121.0,222087.0
2017,,388943.0,166856.0,222087.0
2018,,389777.0,167690.0,222087.0
2019,,390689.0,168602.0,222087.0
2020,,391719.0,169632.0,222087.0
2021,,392864.0,170778.0,222087.0
2022,,394085.0,171999.0,222087.0
2023,,395386.0,173299.0,222087.0
2024,,396720.0,174634.0,222087.0
2025,,398149.0,176062.0,222087.0
2026,,399684.0,177597.0,222087.0
2027,,401349.0,179262.0,222087.0
2028,,403116.0,181029.0,222087.0
2029,,404771.0,182685.0,222087.0
2030,,406564.0,184477.0,222087.0
2031,,408481.0,186395.0,222087.0
2032,,410575.0,188489.0,222087.0
2033,,412737.0,190651.0,222087.0
2034,,414920.0,192833.0,222087.0
2035,,417091.0,195004.0,222087.0
2036,,419238.0,197151.0,222087.0
2037,,421355.0,199268.0,222087.0
2038,,423499.0,201413.0,222087.0
2039,,425679.0,203593.0,222087.0
2040,,427866.0,205779.0,222087.0
