year,annotation,consumption,consumption residential,consumption non-residential
2003,,1975140.0,517646.0,1457494.0
2004,,1947986.0,522470.0,1425516.0
2005,,1845319.0,501468.0,1343851.0
2006,,1934648.0,537179.0,1397469.0
2007,,1866978.0,509110.0,1357868.0
2008,,1897489.0,508320.0,1389169.0
2009,,1901143.0,466989.0,1434154.0
2010,,2066717.0,554800.0,1511917.0
2011,,2004499.0,554065.0,1450434.0
2012,,1798991.0,606508.0,1192483.0
2013,,1663897.0,651520.0,1012377.0
2014,start of forecast,1836781.0,618350.0,1218431.0
2015,,1838304.0,619873.0,1218431.0
2016,,1837332.0,618900.0,1218431.0
2017,,1837295.0,618864.0,1218431.0
2018,,1833882.0,615450.0,1218431.0
2019,,1833912.0,615481.0,1218431.0
2020,,1831538.0,613107.0,1218431.0
2021,,1829718.0,611287.0,1218431.0
2022,,1834799.0,616367.0,1218431.0
2023,,1840849.0,622418.0,1218431.0
2024,,1847174.0,628743.0,1218431.0
2025,,1850682.0,632251.0,1218431.0
2026,,1849568.0,631137.0,1218431.0
2027,,1846715.0,628283.0,1218431.0
2028,,1843975.0,625544.0,1218431.0
2029,,1846620.0,628188.0,1218431.0
2030,,1844555.0,626124.0,1218431.0
2031,,1844966.0,626535.0,1218431.0
2032,,1842529.0,624097.0,1218431.0
2033,,1841514.0,623082.0,1218431.0
2034,,1837920.0,619488.0,1218431.0
2035,,1838685.0,620254.0,1218431.0
2036,,1837909.0,619477.0,1218431.0
2037,,1838261.0,619829.0,1218431.0
2038,,1835756.0,617324.0,1218431.0
2039,,1832288.0,613856.0,1218431.0
2040,,1828442.0,610011.0,1218431.0
