year,annotation,Maximum expected generation hydro [kWh/year],Maximum expected generation wind [kWh/year],Maximum expected generation solar [kWh/year],Generation total [kWh/year],generation biomass [kWh/year],generation solar [kWh/year],generation wind [kWh/year],generation natural gas [kWh/year],generation hydro [kWh/year],generation diesel [kWh/year]
2003,,0,0,7276.63,653688.0,0.0,0.0,0.0,0.0,0.0,653688.0
2004,,0,0,7276.63,638676.0,0.0,0.0,0.0,0.0,0.0,638676.0
2005,,0,0,7276.63,621038.0,0.0,0.0,0.0,0.0,0.0,621038.0
2006,,0,0,7276.63,631255.0,0.0,0.0,0.0,0.0,0.0,631255.0
2007,,0,0,7276.63,651749.0,0.0,0.0,0.0,0.0,0.0,651749.0
2008,,0,0,7276.63,660484.0,0.0,0.0,0.0,0.0,0.0,660484.0
2009,,0,0,7276.63,715166.0,0.0,0.0,0.0,0.0,0.0,715166.0
2010,,0,0,7276.63,694388.0,0.0,0.0,0.0,0.0,0.0,694388.0
2011,,0,0,7276.63,689401.0,0.0,0.0,0.0,0.0,0.0,689401.0
2012,,0,0,7276.63,729312.0,0.0,0.0,0.0,0.0,0.0,729312.0
2013,,0,0,7276.63,725568.0,0.0,0.0,0.0,0.0,0.0,725568.0
2014,start of forecast,0,0,7276.63,714000.0,0.0,3565.0,0.0,0.0,0.0,710435.0
2015,,0,0,7276.63,714000.0,0.0,3565.0,0.0,0.0,0.0,710435.0
2016,,0,0,7276.63,714000.0,0.0,3565.0,0.0,0.0,0.0,710435.0
2017,,0,0,7276.63,714000.0,0.0,3565.0,0.0,0.0,0.0,710435.0
2018,,0,0,7276.63,714000.0,0.0,3565.0,0.0,0.0,0.0,710435.0
2019,,0,0,7276.63,714000.0,0.0,3565.0,0.0,0.0,0.0,710435.0
2020,,0,0,7276.63,714000.0,0.0,3565.0,0.0,0.0,0.0,710435.0
2021,,0,0,7276.63,714000.0,0.0,3565.0,0.0,0.0,0.0,710435.0
2022,,0,0,7276.63,714000.0,0.0,3565.0,0.0,0.0,0.0,710435.0
2023,,0,0,7276.63,714000.0,0.0,3565.0,0.0,0.0,0.0,710435.0
2024,,0,0,7276.63,714000.0,0.0,3565.0,0.0,0.0,0.0,710435.0
2025,,0,0,7276.63,714000.0,0.0,3565.0,0.0,0.0,0.0,710435.0
2026,,0,0,7276.63,714000.0,0.0,3565.0,0.0,0.0,0.0,710435.0
2027,,0,0,7276.63,714000.0,0.0,3565.0,0.0,0.0,0.0,710435.0
2028,,0,0,7276.63,714000.0,0.0,3565.0,0.0,0.0,0.0,710435.0
2029,,0,0,7276.63,714000.0,0.0,3565.0,0.0,0.0,0.0,710435.0
2030,,0,0,7276.63,714000.0,0.0,3565.0,0.0,0.0,0.0,710435.0
2031,,0,0,7276.63,714000.0,0.0,3565.0,0.0,0.0,0.0,710435.0
2032,,0,0,7276.63,714000.0,0.0,3565.0,0.0,0.0,0.0,710435.0
2033,,0,0,7276.63,714000.0,0.0,3565.0,0.0,0.0,0.0,710435.0
2034,,0,0,7276.63,714000.0,0.0,3565.0,0.0,0.0,0.0,710435.0
2035,,0,0,7276.63,714000.0,0.0,3565.0,0.0,0.0,0.0,710435.0
2036,,0,0,7276.63,714000.0,0.0,3565.0,0.0,0.0,0.0,710435.0
2037,,0,0,7276.63,714000.0,0.0,3565.0,0.0,0.0,0.0,710435.0
2038,,0,0,7276.63,714000.0,0.0,3565.0,0.0,0.0,0.0,710435.0
2039,,0,0,7276.63,714000.0,0.0,3565.0,0.0,0.0,0.0,710435.0
2040,,0,0,7276.63,714000.0,0.0,3565.0,0.0,0.0,0.0,710435.0
