year,Base case cost,Modeled non-residential ashp
2017,177240.376767,235586.811763
2018,188721.181316,247974.06639
2019,204866.062713,265393.64321
2020,212400.340699,273522.779059
2021,217423.192689,278942.202958
2022,221369.719253,283200.321736
2023,224239.92039,286297.135393
2024,226392.571243,288619.745635
2025,228903.997238,291329.457585
2026,232132.973517,294813.372949
2027,235003.174655,297910.186606
2028,237155.825508,300232.796848
2029,240026.026645,303329.610505
2030,242178.677498,305652.220748
2031,245407.653777,309136.136112
