year,Base case cost,Modeled non-residential ashp
2017,662727.121679,694409.985928
2018,717025.2819,747142.948195
2019,782459.477866,810742.525652
2020,816089.226265,843155.34033
2021,849178.826334,875175.422067
2022,870525.100931,895573.094132
2023,887689.485832,911883.301997
2024,903528.840733,926910.320567
2025,927676.64065,950235.048931
2026,948484.39692,970182.53468
2027,973385.130639,994289.861341
2028,990049.037517,1010200.77758
2029,1017124.48276,1036485.00249
2030,1030986.61979,1049673.98319
2031,1060062.50138,1077959.52061
