year,Base case cost,Modeled non-residential ashp
2017,345582.698952,575900.153207
2018,386620.644452,593242.606669
2019,442777.833032,619681.999622
2020,468696.535453,628409.553944
2021,487055.616335,632824.05426
2022,500014.967546,634198.308679
2023,509734.480954,633805.210326
2024,517294.102493,632279.520366
2025,527013.615901,632170.723519
2026,538893.021178,633475.527822
2027,547532.588651,632999.648585
2028,556172.156125,632654.587572
2029,566971.615467,633713.707172
2030,572371.345138,631706.51535
2031,584250.750415,633650.441292
