year,Base case cost,Modeled residential ashp
2017,151460.569256,1142095.20538
2018,163353.223269,1133985.91172
2019,177303.133612,1126825.5246
2020,183987.465652,1115826.05607
2021,188346.812634,1103832.2301
2022,191834.29022,1091675.0264
2023,194159.275277,1079178.64595
2024,195903.01407,1066670.95969
2025,198227.999127,1054815.68008
2026,200843.607317,1043437.55532
2027,205069.138759,1034094.22449
2028,207122.531181,1022996.5449
2029,209762.607152,1012528.04251
2030,211229.316024,1001658.68156
2031,214162.733769,991916.793038
