year,annotation,consumption,consumption residential,consumption non-residential
2003,,2577048.0,826295.0,1750753.0
2004,,2526683.0,743488.0,1783195.0
2005,,2500507.0,686826.0,1813681.0
2006,,2538794.0,729166.0,1809628.0
2007,,2499194.0,715539.0,1783655.0
2008,,2521609.0,687701.0,1833908.0
2009,,2549415.0,637096.0,1912319.0
2010,,2576222.0,670228.0,1905994.0
2011,,2544931.0,710316.0,1834615.0
2012,,2565933.0,733073.0,1832860.0
2013,,2403357.0,646578.0,1756779.0
2014,start of forecast,2518429.0,710344.0,1808085.0
2015,,2518625.0,710540.0,1808085.0
2016,,2519701.0,711617.0,1808085.0
2017,,2520589.0,712504.0,1808085.0
2018,,2521398.0,713313.0,1808085.0
2019,,2522221.0,714136.0,1808085.0
2020,,2522893.0,714809.0,1808085.0
2021,,2523426.0,715341.0,1808085.0
2022,,2523544.0,715459.0,1808085.0
2023,,2523277.0,715193.0,1808085.0
2024,,2523082.0,714998.0,1808085.0
2025,,2523065.0,714980.0,1808085.0
2026,,2523887.0,715802.0,1808085.0
2027,,2524370.0,716285.0,1808085.0
2028,,2524676.0,716592.0,1808085.0
2029,,2524879.0,716794.0,1808085.0
2030,,2525593.0,717509.0,1808085.0
2031,,2525695.0,717610.0,1808085.0
2032,,2526412.0,718328.0,1808085.0
2033,,2526767.0,718682.0,1808085.0
2034,,2527099.0,719014.0,1808085.0
2035,,2527250.0,719166.0,1808085.0
2036,,2527317.0,719232.0,1808085.0
2037,,2527309.0,719224.0,1808085.0
2038,,2527230.0,719146.0,1808085.0
2039,,2527143.0,719058.0,1808085.0
2040,,2526992.0,718907.0,1808085.0
