year,annotation,consumption,consumption residential,consumption non-residential
2003,,28325711.0,4168810.0,24156901.0
2004,,29667657.0,4184048.0,25483609.0
2005,,34008093.0,4132835.0,29875258.0
2006,,36225716.0,4153984.0,32071732.0
2007,,35437615.0,4154750.0,31282865.0
2008,,35566527.0,3966890.0,31599637.0
2009,,34157951.0,4006625.0,30151326.0
2010,,34901317.0,3963769.0,30937548.0
2011,,41590006.0,3970684.0,37619322.0
2012,,42244279.0,4036480.0,38207799.0
2013,,47069532.0,3994019.0,43075513.0
2014,,44573824.0,3712651.0,40861173.0
2015,,45988363.0,3798190.0,42190173.0
2016,start of forecast,46056101.0,4013815.0,42042286.0
2017,,46055609.0,4013323.0,42042286.0
2018,,46055465.0,4013179.0,42042286.0
2019,,46055326.0,4013040.0,42042286.0
2020,,46055262.0,4012976.0,42042286.0
2021,,46055374.0,4013087.0,42042286.0
2022,,46055618.0,4013332.0,42042286.0
2023,,46055964.0,4013677.0,42042286.0
2024,,46056427.0,4014141.0,42042286.0
2025,,46056963.0,4014676.0,42042286.0
2026,,46057376.0,4015090.0,42042286.0
2027,,46057915.0,4015629.0,42042286.0
2028,,46058562.0,4016275.0,42042286.0
2029,,46059328.0,4017042.0,42042286.0
2030,,46060145.0,4017858.0,42042286.0
2031,,46060940.0,4018654.0,42042286.0
2032,,46061752.0,4019465.0,42042286.0
2033,,46062355.0,4020068.0,42042286.0
2034,,46063115.0,4020828.0,42042286.0
2035,,46064018.0,4021732.0,42042286.0
2036,,46064814.0,4022528.0,42042286.0
2037,,46065772.0,4023486.0,42042286.0
2038,,46066731.0,4024444.0,42042286.0
2039,,46067477.0,4025190.0,42042286.0
2040,,46068300.0,4026013.0,42042286.0
