year,annotation,consumption,consumption residential,consumption non-residential
2003,,359851.0,261654.0,98197.0
2004,,363299.0,240557.0,122742.0
2005,,371507.0,248902.0,122605.0
2006,,377871.0,249158.0,128713.0
2007,,374449.0,243715.0,130734.0
2008,,384713.0,253029.0,131684.0
2009,,392359.0,247886.0,144473.0
2010,,411078.0,255471.0,155607.0
2011,,408976.0,249006.0,159970.0
2012,,444318.0,267517.0,176801.0
2013,,446094.0,280334.0,165760.0
2014,,416960.0,267041.0,149919.0
2015,,428038.0,274025.0,154013.0
2016,start of forecast,423252.0,266688.0,156564.0
2017,,424767.0,268203.0,156564.0
2018,,426381.0,269817.0,156564.0
2019,,428008.0,271444.0,156564.0
2020,,430918.0,274354.0,156564.0
2021,,432579.0,276015.0,156564.0
2022,,434191.0,277627.0,156564.0
2023,,435753.0,279189.0,156564.0
2024,,437538.0,280974.0,156564.0
2025,,439330.0,282766.0,156564.0
2026,,441160.0,284596.0,156564.0
2027,,443106.0,286542.0,156564.0
2028,,445779.0,289215.0,156564.0
2029,,447789.0,291225.0,156564.0
2030,,449834.0,293270.0,156564.0
2031,,451882.0,295318.0,156564.0
2032,,453954.0,297390.0,156564.0
2033,,456066.0,299502.0,156564.0
2034,,458552.0,301988.0,156564.0
2035,,460687.0,304123.0,156564.0
2036,,462825.0,306261.0,156564.0
2037,,464876.0,308312.0,156564.0
2038,,467009.0,310445.0,156564.0
2039,,469688.0,313124.0,156564.0
2040,,471920.0,315356.0,156564.0
