year,Base case cost,Modeled non-residential ashp
2017,343669.372779,475890.475031
2018,369307.854122,500906.1274
2019,404780.72205,536131.490618
2020,421434.515344,551921.923436
2021,433057.741503,562541.860051
2022,441742.731687,570154.5861
2023,447744.942785,575024.173561
2024,458449.677774,584588.812603
2025,464489.443507,589556.712478
2026,471800.047715,595868.996458
2027,477858.751009,600915.726441
2028,482909.268388,604948.648364
2029,489713.795828,610823.160607
2030,493879.602232,613996.353192
2031,501370.93577,620635.001698
