year,Base case cost,Modeled non-residential ashp
2017,28553.1120113,59792.929263
2018,30485.312732,59922.9300775
2019,33078.5294887,60290.1399543
2020,34248.0193986,60185.1222854
2021,35061.5775968,59970.8158505
2022,35671.7462454,59698.8332501
2023,36078.5253445,59368.9047664
2024,36434.4570562,59032.6557381
2025,36841.2361553,58724.4214863
2026,37349.7100292,58461.2470793
2027,37756.4891283,58173.7020932
2028,38061.5734526,57861.5469336
2029,38519.1999391,57611.029033
2030,38824.2842634,57318.1422498
2031,39281.9107499,57086.4411123
