year,Base case cost,Modeled non-residential ashp
2017,546417.721577,660763.715165
2018,580567.747131,690006.416356
2019,628377.782908,730946.198024
2020,651144.466612,750441.332152
2021,667081.145204,764087.926041
2022,678464.487056,773835.493105
2023,686432.826352,780658.79005
2024,693262.831463,786507.330288
2025,701231.170759,793330.627233
2026,711476.178426,802103.43759
2027,719444.517722,808926.734535
2028,726274.522833,814775.274773
2029,735381.196314,822573.328424
2030,739934.533055,826472.355249
2031,750179.540721,835245.165607
