year,Base case cost,Modeled non-residential ashp
2017,19930.3716268,54094.8339314
2018,21070.5133899,54032.9485159
2019,22666.7118583,54235.0474313
2020,23442.0082572,54006.3490775
2021,23943.670633,53644.0906677
2022,24354.1216677,53247.1160004
2023,24627.7556909,52790.2760028
2024,24855.7840435,52322.830443
2025,25129.4180666,51894.0471737
2026,25448.6577603,51503.6013222
2027,25722.2917835,51101.5750777
2028,25950.3201361,50687.6585772
2029,26223.9541592,50311.1498146
2030,26406.3768413,49897.3524784
2031,26771.2222055,49594.7795739
