year,Base case cost,Modeled residential ashp
2017,230511.991404,685151.602067
2018,252446.411938,707619.603076
2019,274119.981495,730036.374008
2020,287778.326547,744037.735078
2021,288002.91045,744510.052773
2022,295345.127776,752042.834554
2023,290427.124845,747258.226741
2024,294685.003953,751630.444522
2025,289275.496728,746354.332417
2026,294756.067155,751987.354408
2027,288805.905209,746170.58758
2028,292768.881742,750247.902786
2029,286327.215503,743939.631665
2030,289506.819873,747214.518263
2031,283820.915875,741700.122275
