year,Base case cost,Modeled non-residential ashp
2017,230511.991404,378038.929364
2018,252446.411938,400272.094419
2019,274119.981495,422361.772416
2020,287778.326547,436212.167517
2021,288002.91045,436575.454233
2022,295345.127776,444024.366031
2023,290427.124845,439181.04923
2024,294685.003953,443502.945021
2025,289275.496728,438168.123927
2026,294756.067155,443734.049932
2027,288805.905209,437858.574116
2028,292768.881742,441885.567331
2029,286327.215503,435518.587222
2030,289506.819873,438751.538829
2031,283820.915875,433161.659855
