year,Base case cost,Modeled non-residential ashp
2017,15606.0753573,44557.2603473
2018,17050.492434,44435.8650598
2019,19024.5291055,44436.4915128
2020,19987.4738233,44233.0392912
2021,20661.5351257,43978.0290377
2022,21143.0074846,43691.603744
2023,21528.1853718,43393.9116537
2024,21817.0687871,43084.7394509
2025,22154.0994383,42794.4288122
2026,22587.4245613,42532.9596636
2027,22924.4552126,42259.4001149
2028,23213.3386279,41983.7394885
2029,23646.6637509,41746.5216416
2030,23887.3999304,41476.2783699
2031,24320.7250534,41254.2955389
