year,annotation,Average Load
2003,,46.0
2004,,44.0
2005,,43.0
2006,,42.0
2007,,39.0
2008,,39.0
2009,,43.0
2010,,40.0
2011,,41.0
2012,,41.0
2013,,40.0
2014,start of forecast,41.0
2015,,41.0
2016,,40.0
2017,,40.0
2018,,40.0
2019,,40.0
2020,,40.0
2021,,40.0
2022,,40.0
2023,,40.0
2024,,40.0
2025,,40.0
2026,,40.0
2027,,39.0
2028,,39.0
2029,,39.0
2030,,39.0
2031,,39.0
2032,,39.0
2033,,39.0
2034,,39.0
2035,,39.0
2036,,39.0
2037,,39.0
2038,,39.0
2039,,39.0
2040,,38.0
