year,Base case cost,Modeled residential ashp
2017,617610.988405,988946.377483
2018,694182.346401,1021294.08153
2019,792680.724605,1064684.78453
2020,842978.882808,1082397.54863
2021,879082.511277,1093582.37944
2022,906210.293923,1098502.33541
2023,922479.6726,1097744.3082
2024,934066.11572,1093765.89354
2025,951000.240162,1092879.96236
2026,972587.753546,1095624.56151
2027,988802.577516,1095681.05336
2028,1005017.76149,1095942.5941
2029,1008761.15994,1082694.75026
2030,1008454.07818,1069304.10401
2031,1022803.19886,1065810.32979
