year,annotation,consumption,consumption residential,consumption non-residential
2003,,2282653.0,875788.0,1406865.0
2004,,2286621.0,967385.0,1319236.0
2005,,2145773.0,939040.0,1206733.0
2006,,2215216.0,952025.0,1263191.0
2007,,2199563.0,937165.0,1262398.0
2008,,2186249.0,963853.0,1222396.0
2009,,2247398.0,996295.0,1251103.0
2010,,2259710.0,993488.0,1266222.0
2011,,2329018.0,1021057.0,1307961.0
2012,,2497173.0,1081566.0,1415607.0
2013,,2437318.0,1065579.0,1371739.0
2014,start of forecast,2488975.0,1123872.0,1365102.0
2015,,2523863.0,1158760.0,1365102.0
2016,,2559257.0,1194154.0,1365102.0
2017,,2595241.0,1230138.0,1365102.0
2018,,2631898.0,1266796.0,1365102.0
2019,,2669248.0,1304145.0,1365102.0
2020,,2707202.0,1342100.0,1365102.0
2021,,2745801.0,1380698.0,1365102.0
2022,,2785269.0,1420167.0,1365102.0
2023,,2825729.0,1460626.0,1365102.0
2024,,2867006.0,1501904.0,1365102.0
2025,,2908941.0,1543838.0,1365102.0
2026,,2951389.0,1586287.0,1365102.0
2027,,2994358.0,1629256.0,1365102.0
2028,,3037956.0,1672854.0,1365102.0
2029,,3082739.0,1717637.0,1365102.0
2030,,3128122.0,1763020.0,1365102.0
2031,,3174180.0,1809077.0,1365102.0
2032,,3220607.0,1855505.0,1365102.0
2033,,3267716.0,1902614.0,1365102.0
2034,,3315697.0,1950594.0,1365102.0
2035,,3364568.0,1999465.0,1365102.0
2036,,3414483.0,2049380.0,1365102.0
2037,,3465448.0,2100346.0,1365102.0
2038,,3517603.0,2152501.0,1365102.0
2039,,3570149.0,2205047.0,1365102.0
2040,,3623550.0,2258448.0,1365102.0
