year,annotation,consumption,consumption residential,consumption non-residential
2003,,237895.0,120303.0,117592.0
2004,,235167.0,119884.0,115283.0
2005,,229398.0,108318.0,121080.0
2006,,218876.0,106440.0,112436.0
2007,,239976.0,102020.0,137956.0
2008,,248338.0,114370.0,133968.0
2009,,252450.0,122250.0,130200.0
2010,,251659.0,114274.0,137385.0
2011,,258005.0,101860.0,156145.0
2012,,235970.0,102981.0,132989.0
2013,,233762.0,109625.0,124137.0
2014,,223581.0,109573.0,114008.0
2015,,225526.0,108448.0,117078.0
2016,start of forecast,228742.0,110334.0,118408.0
2017,,229095.0,110688.0,118408.0
2018,,229524.0,111116.0,118408.0
2019,,229916.0,111508.0,118408.0
2020,,230575.0,112167.0,118408.0
2021,,230949.0,112542.0,118408.0
2022,,231367.0,112960.0,118408.0
2023,,231691.0,113283.0,118408.0
2024,,232008.0,113600.0,118408.0
2025,,232333.0,113926.0,118408.0
2026,,232802.0,114394.0,118408.0
2027,,233143.0,114735.0,118408.0
2028,,233483.0,115076.0,118408.0
2029,,233815.0,115407.0,118408.0
2030,,234144.0,115736.0,118408.0
2031,,234464.0,116056.0,118408.0
2032,,234784.0,116376.0,118408.0
2033,,235244.0,116836.0,118408.0
2034,,235623.0,117215.0,118408.0
2035,,235949.0,117541.0,118408.0
2036,,236471.0,118063.0,118408.0
2037,,236794.0,118386.0,118408.0
2038,,237131.0,118723.0,118408.0
2039,,237454.0,119046.0,118408.0
2040,,237914.0,119507.0,118408.0
