year,Base case cost,Modeled residential ashp
2017,312809.3399,711483.056622
2018,332743.370277,726124.238002
2019,366100.720277,754691.958031
2020,377990.289862,761311.928057
2021,384229.40024,762222.760836
2022,393040.40024,765774.229534
2023,393702.229825,761176.810921
2024,393385.230202,755695.759095
2025,399409.780202,756746.437777
2026,401465.609788,753982.990015
2027,401682.160165,749434.017684
2028,406723.360165,749825.979831
2029,407581.01975,746180.621411
2030,406655.979336,740798.139897
2031,413213.899336,743104.898916
